PAYER_ID,PAYER_NAME,OWNERSHIP,CONTRACT_ID,PAYER_PLAN_ID_RAW,PAYER_SEGMENT_ID_RAW,PLAN_ID_STD,SEGMENT_ID_STD,PI_PLAN_ID_RAW,PI_SEGMENT_ID_RAW,FORMULARY_ID,CONTRACT_NAME,PLAN_NAME,STATE,COUNTY_CODE,PREMIUM,DEDUCTIBLE,SNP,PLAN_SUPPRESSED_YN
0133f751-9229-3cfd-815f-b6d4979bdd6a,Aetna,PRIVATE,H5216,246,000,246,000,246,000,00025458,HUMANA INSURANCE COMPANY,HumanaChoice - Diabetes and Heart (PPO C-SNP),GA,11820,0.00,450.00,1,N
0133f751-9229-3cfd-815f-b6d4979bdd6a,Aetna,PRIVATE,H5216,246,000,246,000,246,000,00025458,HUMANA INSURANCE COMPANY,HumanaChoice - Diabetes and Heart (PPO C-SNP),GA,11821,0.00,450.00,1,N
0133f751-9229-3cfd-815f-b6d4979bdd6a,Aetna,PRIVATE,H5216,246,000,246,000,246,000,00025458,HUMANA INSURANCE COMPANY,HumanaChoice - Diabetes and Heart (PPO C-SNP),GA,11830,0.00,450.00,1,N
0133f751-9229-3cfd-815f-b6d4979bdd6a,Aetna,PRIVATE,H5216,246,000,246,000,246,000,00025458,HUMANA INSURANCE COMPANY,HumanaChoice - Diabetes and Heart (PPO C-SNP),GA,11831,0.00,450.00,1,N
0133f751-9229-3cfd-815f-b6d4979bdd6a,Aetna,PRIVATE,H5216,246,000,246,000,246,000,00025458,HUMANA INSURANCE COMPANY,HumanaChoice - Diabetes and Heart (PPO C-SNP),GA,11832,0.00,450.00,1,N
0133f751-9229-3cfd-815f-b6d4979bdd6a,Aetna,PRIVATE,H5216,246,000,246,000,246,000,00025458,HUMANA INSURANCE COMPANY,HumanaChoice - Diabetes and Heart (PPO C-SNP),GA,11833,0.00,450.00,1,N
0133f751-9229-3cfd-815f-b6d4979bdd6a,Aetna,PRIVATE,H5216,246,000,246,000,246,000,00025458,HUMANA INSURANCE COMPANY,HumanaChoice - Diabetes and Heart (PPO C-SNP),GA,11834,0.00,450.00,1,N
0133f751-9229-3cfd-815f-b6d4979bdd6a,Aetna,PRIVATE,H5216,246,000,246,000,246,000,00025458,HUMANA INSURANCE COMPANY,HumanaChoice - Diabetes and Heart (PPO C-SNP),GA,11835,0.00,450.00,1,N
0133f751-9229-3cfd-815f-b6d4979bdd6a,Aetna,PRIVATE,H5216,246,000,246,000,246,000,00025458,HUMANA INSURANCE COMPANY,HumanaChoice - Diabetes and Heart (PPO C-SNP),GA,11840,0.00,450.00,1,N
0133f751-9229-3cfd-815f-b6d4979bdd6a,Aetna,PRIVATE,H5216,246,000,246,000,246,000,00025458,HUMANA INSURANCE COMPANY,HumanaChoice - Diabetes and Heart (PPO C-SNP),GA,11841,0.00,450.00,1,N
0133f751-9229-3cfd-815f-b6d4979bdd6a,Aetna,PRIVATE,H5216,246,000,246,000,246,000,00025458,HUMANA INSURANCE COMPANY,HumanaChoice - Diabetes and Heart (PPO C-SNP),GA,11842,0.00,450.00,1,N
0133f751-9229-3cfd-815f-b6d4979bdd6a,Aetna,PRIVATE,H5216,246,000,246,000,246,000,00025458,HUMANA INSURANCE COMPANY,HumanaChoice - Diabetes and Heart (PPO C-SNP),GA,11850,0.00,450.00,1,N
0133f751-9229-3cfd-815f-b6d4979bdd6a,Aetna,PRIVATE,H5216,246,000,246,000,246,000,00025458,HUMANA INSURANCE COMPANY,HumanaChoice - Diabetes and Heart (PPO C-SNP),GA,11851,0.00,450.00,1,N
0133f751-9229-3cfd-815f-b6d4979bdd6a,Aetna,PRIVATE,H5216,246,000,246,000,246,000,00025458,HUMANA INSURANCE COMPANY,HumanaChoice - Diabetes and Heart (PPO C-SNP),GA,11860,0.00,450.00,1,N
0133f751-9229-3cfd-815f-b6d4979bdd6a,Aetna,PRIVATE,H5216,246,000,246,000,246,000,00025458,HUMANA INSURANCE COMPANY,HumanaChoice - Diabetes and Heart (PPO C-SNP),GA,11861,0.00,450.00,1,N
0133f751-9229-3cfd-815f-b6d4979bdd6a,Aetna,PRIVATE,H5216,246,000,246,000,246,000,00025458,HUMANA INSURANCE COMPANY,HumanaChoice - Diabetes and Heart (PPO C-SNP),GA,11862,0.00,450.00,1,N
0133f751-9229-3cfd-815f-b6d4979bdd6a,Aetna,PRIVATE,H5216,246,000,246,000,246,000,00025458,HUMANA INSURANCE COMPANY,HumanaChoice - Diabetes and Heart (PPO C-SNP),GA,11870,0.00,450.00,1,N
0133f751-9229-3cfd-815f-b6d4979bdd6a,Aetna,PRIVATE,H5216,246,000,246,000,246,000,00025458,HUMANA INSURANCE COMPANY,HumanaChoice - Diabetes and Heart (PPO C-SNP),GA,11880,0.00,450.00,1,N
0133f751-9229-3cfd-815f-b6d4979bdd6a,Aetna,PRIVATE,H5216,246,000,246,000,246,000,00025458,HUMANA INSURANCE COMPANY,HumanaChoice - Diabetes and Heart (PPO C-SNP),GA,11881,0.00,450.00,1,N
0133f751-9229-3cfd-815f-b6d4979bdd6a,Aetna,PRIVATE,H5216,246,000,246,000,246,000,00025458,HUMANA INSURANCE COMPANY,HumanaChoice - Diabetes and Heart (PPO C-SNP),GA,11882,0.00,450.00,1,N
0133f751-9229-3cfd-815f-b6d4979bdd6a,Aetna,PRIVATE,H5216,246,000,246,000,246,000,00025458,HUMANA INSURANCE COMPANY,HumanaChoice - Diabetes and Heart (PPO C-SNP),GA,11883,0.00,450.00,1,N
0133f751-9229-3cfd-815f-b6d4979bdd6a,Aetna,PRIVATE,H5216,246,000,246,000,246,000,00025458,HUMANA INSURANCE COMPANY,HumanaChoice - Diabetes and Heart (PPO C-SNP),GA,11884,0.00,450.00,1,N
0133f751-9229-3cfd-815f-b6d4979bdd6a,Aetna,PRIVATE,H5216,246,000,246,000,246,000,00025458,HUMANA INSURANCE COMPANY,HumanaChoice - Diabetes and Heart (PPO C-SNP),GA,11885,0.00,450.00,1,N
0133f751-9229-3cfd-815f-b6d4979bdd6a,Aetna,PRIVATE,H5216,246,000,246,000,246,000,00025458,HUMANA INSURANCE COMPANY,HumanaChoice - Diabetes and Heart (PPO C-SNP),GA,11890,0.00,450.00,1,N
0133f751-9229-3cfd-815f-b6d4979bdd6a,Aetna,PRIVATE,H5216,246,000,246,000,246,000,00025458,HUMANA INSURANCE COMPANY,HumanaChoice - Diabetes and Heart (PPO C-SNP),GA,11900,0.00,450.00,1,N
0133f751-9229-3cfd-815f-b6d4979bdd6a,Aetna,PRIVATE,H5216,246,000,246,000,246,000,00025458,HUMANA INSURANCE COMPANY,HumanaChoice - Diabetes and Heart (PPO C-SNP),GA,11901,0.00,450.00,1,N
0133f751-9229-3cfd-815f-b6d4979bdd6a,Aetna,PRIVATE,H5216,246,000,246,000,246,000,00025458,HUMANA INSURANCE COMPANY,HumanaChoice - Diabetes and Heart (PPO C-SNP),GA,11902,0.00,450.00,1,N
0133f751-9229-3cfd-815f-b6d4979bdd6a,Aetna,PRIVATE,H5216,246,000,246,000,246,000,00025458,HUMANA INSURANCE COMPANY,HumanaChoice - Diabetes and Heart (PPO C-SNP),GA,11903,0.00,450.00,1,N
0133f751-9229-3cfd-815f-b6d4979bdd6a,Aetna,PRIVATE,H5216,246,000,246,000,246,000,00025458,HUMANA INSURANCE COMPANY,HumanaChoice - Diabetes and Heart (PPO C-SNP),GA,11910,0.00,450.00,1,N
0133f751-9229-3cfd-815f-b6d4979bdd6a,Aetna,PRIVATE,H5216,246,000,246,000,246,000,00025458,HUMANA INSURANCE COMPANY,HumanaChoice - Diabetes and Heart (PPO C-SNP),GA,11911,0.00,450.00,1,N
0133f751-9229-3cfd-815f-b6d4979bdd6a,Aetna,PRIVATE,H5216,246,000,246,000,246,000,00025458,HUMANA INSURANCE COMPANY,HumanaChoice - Diabetes and Heart (PPO C-SNP),GA,11912,0.00,450.00,1,N
0133f751-9229-3cfd-815f-b6d4979bdd6a,Aetna,PRIVATE,H5216,246,000,246,000,246,000,00025458,HUMANA INSURANCE COMPANY,HumanaChoice - Diabetes and Heart (PPO C-SNP),GA,11913,0.00,450.00,1,N
0133f751-9229-3cfd-815f-b6d4979bdd6a,Aetna,PRIVATE,H5216,246,000,246,000,246,000,00025458,HUMANA INSURANCE COMPANY,HumanaChoice - Diabetes and Heart (PPO C-SNP),GA,11920,0.00,450.00,1,N
0133f751-9229-3cfd-815f-b6d4979bdd6a,Aetna,PRIVATE,H5216,246,000,246,000,246,000,00025458,HUMANA INSURANCE COMPANY,HumanaChoice - Diabetes and Heart (PPO C-SNP),GA,11921,0.00,450.00,1,N
0133f751-9229-3cfd-815f-b6d4979bdd6a,Aetna,PRIVATE,H5216,246,000,246,000,246,000,00025458,HUMANA INSURANCE COMPANY,HumanaChoice - Diabetes and Heart (PPO C-SNP),GA,11930,0.00,450.00,1,N
0133f751-9229-3cfd-815f-b6d4979bdd6a,Aetna,PRIVATE,H5216,246,000,246,000,246,000,00025458,HUMANA INSURANCE COMPANY,HumanaChoice - Diabetes and Heart (PPO C-SNP),GA,11940,0.00,450.00,1,N
0133f751-9229-3cfd-815f-b6d4979bdd6a,Aetna,PRIVATE,H5216,246,000,246,000,246,000,00025458,HUMANA INSURANCE COMPANY,HumanaChoice - Diabetes and Heart (PPO C-SNP),GA,11941,0.00,450.00,1,N
0133f751-9229-3cfd-815f-b6d4979bdd6a,Aetna,PRIVATE,H5216,246,000,246,000,246,000,00025458,HUMANA INSURANCE COMPANY,HumanaChoice - Diabetes and Heart (PPO C-SNP),GA,11950,0.00,450.00,1,N
0133f751-9229-3cfd-815f-b6d4979bdd6a,Aetna,PRIVATE,H5216,246,000,246,000,246,000,00025458,HUMANA INSURANCE COMPANY,HumanaChoice - Diabetes and Heart (PPO C-SNP),GA,11960,0.00,450.00,1,N
0133f751-9229-3cfd-815f-b6d4979bdd6a,Aetna,PRIVATE,H5216,246,000,246,000,246,000,00025458,HUMANA INSURANCE COMPANY,HumanaChoice - Diabetes and Heart (PPO C-SNP),GA,11961,0.00,450.00,1,N
0133f751-9229-3cfd-815f-b6d4979bdd6a,Aetna,PRIVATE,H5216,246,000,246,000,246,000,00025458,HUMANA INSURANCE COMPANY,HumanaChoice - Diabetes and Heart (PPO C-SNP),GA,11962,0.00,450.00,1,N
0133f751-9229-3cfd-815f-b6d4979bdd6a,Aetna,PRIVATE,H5216,246,000,246,000,246,000,00025458,HUMANA INSURANCE COMPANY,HumanaChoice - Diabetes and Heart (PPO C-SNP),GA,11963,0.00,450.00,1,N
0133f751-9229-3cfd-815f-b6d4979bdd6a,Aetna,PRIVATE,H5216,246,000,246,000,246,000,00025458,HUMANA INSURANCE COMPANY,HumanaChoice - Diabetes and Heart (PPO C-SNP),GA,11970,0.00,450.00,1,N
0133f751-9229-3cfd-815f-b6d4979bdd6a,Aetna,PRIVATE,H5216,246,000,246,000,246,000,00025458,HUMANA INSURANCE COMPANY,HumanaChoice - Diabetes and Heart (PPO C-SNP),GA,11971,0.00,450.00,1,N
0133f751-9229-3cfd-815f-b6d4979bdd6a,Aetna,PRIVATE,H5216,246,000,246,000,246,000,00025458,HUMANA INSURANCE COMPANY,HumanaChoice - Diabetes and Heart (PPO C-SNP),GA,11972,0.00,450.00,1,N
0133f751-9229-3cfd-815f-b6d4979bdd6a,Aetna,PRIVATE,H5216,246,000,246,000,246,000,00025458,HUMANA INSURANCE COMPANY,HumanaChoice - Diabetes and Heart (PPO C-SNP),GA,11973,0.00,450.00,1,N
0133f751-9229-3cfd-815f-b6d4979bdd6a,Aetna,PRIVATE,H5216,246,000,246,000,246,000,00025458,HUMANA INSURANCE COMPANY,HumanaChoice - Diabetes and Heart (PPO C-SNP),GA,11980,0.00,450.00,1,N
26aab0cd-6aba-3e1b-ac5b-05c8867e762c,Humana,PRIVATE,H5216,421,000,421,000,421,000,00025456,HUMANA INSURANCE COMPANY,HumanaChoice H5216-421 (PPO),GA,11000,0.00,450.00,0,N
26aab0cd-6aba-3e1b-ac5b-05c8867e762c,Humana,PRIVATE,H5216,421,000,421,000,421,000,00025456,HUMANA INSURANCE COMPANY,HumanaChoice H5216-421 (PPO),GA,11010,0.00,450.00,0,N
26aab0cd-6aba-3e1b-ac5b-05c8867e762c,Humana,PRIVATE,H5216,421,000,421,000,421,000,00025456,HUMANA INSURANCE COMPANY,HumanaChoice H5216-421 (PPO),GA,11011,0.00,450.00,0,N
26aab0cd-6aba-3e1b-ac5b-05c8867e762c,Humana,PRIVATE,H5216,421,000,421,000,421,000,00025456,HUMANA INSURANCE COMPANY,HumanaChoice H5216-421 (PPO),GA,11020,0.00,450.00,0,N
26aab0cd-6aba-3e1b-ac5b-05c8867e762c,Humana,PRIVATE,H5216,421,000,421,000,421,000,00025456,HUMANA INSURANCE COMPANY,HumanaChoice H5216-421 (PPO),GA,11030,0.00,450.00,0,N
26aab0cd-6aba-3e1b-ac5b-05c8867e762c,Humana,PRIVATE,H5216,421,000,421,000,421,000,00025456,HUMANA INSURANCE COMPANY,HumanaChoice H5216-421 (PPO),GA,11040,0.00,450.00,0,N
26aab0cd-6aba-3e1b-ac5b-05c8867e762c,Humana,PRIVATE,H5216,421,000,421,000,421,000,00025456,HUMANA INSURANCE COMPANY,HumanaChoice H5216-421 (PPO),GA,11050,0.00,450.00,0,N
26aab0cd-6aba-3e1b-ac5b-05c8867e762c,Humana,PRIVATE,H5216,421,000,421,000,421,000,00025456,HUMANA INSURANCE COMPANY,HumanaChoice H5216-421 (PPO),GA,11060,0.00,450.00,0,N
26aab0cd-6aba-3e1b-ac5b-05c8867e762c,Humana,PRIVATE,H5216,421,000,421,000,421,000,00025456,HUMANA INSURANCE COMPANY,HumanaChoice H5216-421 (PPO),GA,11070,0.00,450.00,0,N
26aab0cd-6aba-3e1b-ac5b-05c8867e762c,Humana,PRIVATE,H5216,421,000,421,000,421,000,00025456,HUMANA INSURANCE COMPANY,HumanaChoice H5216-421 (PPO),GA,11080,0.00,450.00,0,N
26aab0cd-6aba-3e1b-ac5b-05c8867e762c,Humana,PRIVATE,H5216,421,000,421,000,421,000,00025456,HUMANA INSURANCE COMPANY,HumanaChoice H5216-421 (PPO),GA,11090,0.00,450.00,0,N
26aab0cd-6aba-3e1b-ac5b-05c8867e762c,Humana,PRIVATE,H5216,421,000,421,000,421,000,00025456,HUMANA INSURANCE COMPANY,HumanaChoice H5216-421 (PPO),GA,11100,0.00,450.00,0,N
26aab0cd-6aba-3e1b-ac5b-05c8867e762c,Humana,PRIVATE,H5216,421,000,421,000,421,000,00025456,HUMANA INSURANCE COMPANY,HumanaChoice H5216-421 (PPO),GA,11110,0.00,450.00,0,N
26aab0cd-6aba-3e1b-ac5b-05c8867e762c,Humana,PRIVATE,H5216,421,000,421,000,421,000,00025456,HUMANA INSURANCE COMPANY,HumanaChoice H5216-421 (PPO),GA,11120,0.00,450.00,0,N
26aab0cd-6aba-3e1b-ac5b-05c8867e762c,Humana,PRIVATE,H5216,421,000,421,000,421,000,00025456,HUMANA INSURANCE COMPANY,HumanaChoice H5216-421 (PPO),GA,11130,0.00,450.00,0,N
26aab0cd-6aba-3e1b-ac5b-05c8867e762c,Humana,PRIVATE,H5216,421,000,421,000,421,000,00025456,HUMANA INSURANCE COMPANY,HumanaChoice H5216-421 (PPO),GA,11140,0.00,450.00,0,N
26aab0cd-6aba-3e1b-ac5b-05c8867e762c,Humana,PRIVATE,H5216,421,000,421,000,421,000,00025456,HUMANA INSURANCE COMPANY,HumanaChoice H5216-421 (PPO),GA,11150,0.00,450.00,0,N
26aab0cd-6aba-3e1b-ac5b-05c8867e762c,Humana,PRIVATE,H5216,421,000,421,000,421,000,00025456,HUMANA INSURANCE COMPANY,HumanaChoice H5216-421 (PPO),GA,11160,0.00,450.00,0,N
26aab0cd-6aba-3e1b-ac5b-05c8867e762c,Humana,PRIVATE,H5216,421,000,421,000,421,000,00025456,HUMANA INSURANCE COMPANY,HumanaChoice H5216-421 (PPO),GA,11161,0.00,450.00,0,N
26aab0cd-6aba-3e1b-ac5b-05c8867e762c,Humana,PRIVATE,H5216,421,000,421,000,421,000,00025456,HUMANA INSURANCE COMPANY,HumanaChoice H5216-421 (PPO),GA,11170,0.00,450.00,0,N
26aab0cd-6aba-3e1b-ac5b-05c8867e762c,Humana,PRIVATE,H5216,421,000,421,000,421,000,00025456,HUMANA INSURANCE COMPANY,HumanaChoice H5216-421 (PPO),GA,11180,0.00,450.00,0,N
26aab0cd-6aba-3e1b-ac5b-05c8867e762c,Humana,PRIVATE,H5216,421,000,421,000,421,000,00025456,HUMANA INSURANCE COMPANY,HumanaChoice H5216-421 (PPO),GA,11190,0.00,450.00,0,N
26aab0cd-6aba-3e1b-ac5b-05c8867e762c,Humana,PRIVATE,H5216,421,000,421,000,421,000,00025456,HUMANA INSURANCE COMPANY,HumanaChoice H5216-421 (PPO),GA,11200,0.00,450.00,0,N
26aab0cd-6aba-3e1b-ac5b-05c8867e762c,Humana,PRIVATE,H5216,421,000,421,000,421,000,00025456,HUMANA INSURANCE COMPANY,HumanaChoice H5216-421 (PPO),GA,11210,0.00,450.00,0,N
26aab0cd-6aba-3e1b-ac5b-05c8867e762c,Humana,PRIVATE,H5216,421,000,421,000,421,000,00025456,HUMANA INSURANCE COMPANY,HumanaChoice H5216-421 (PPO),GA,11220,0.00,450.00,0,N
26aab0cd-6aba-3e1b-ac5b-05c8867e762c,Humana,PRIVATE,H5216,421,000,421,000,421,000,00025456,HUMANA INSURANCE COMPANY,HumanaChoice H5216-421 (PPO),GA,11230,0.00,450.00,0,N
26aab0cd-6aba-3e1b-ac5b-05c8867e762c,Humana,PRIVATE,H5216,421,000,421,000,421,000,00025456,HUMANA INSURANCE COMPANY,HumanaChoice H5216-421 (PPO),GA,11240,0.00,450.00,0,N
26aab0cd-6aba-3e1b-ac5b-05c8867e762c,Humana,PRIVATE,H5216,421,000,421,000,421,000,00025456,HUMANA INSURANCE COMPANY,HumanaChoice H5216-421 (PPO),GA,11250,0.00,450.00,0,N
26aab0cd-6aba-3e1b-ac5b-05c8867e762c,Humana,PRIVATE,H5216,421,000,421,000,421,000,00025456,HUMANA INSURANCE COMPANY,HumanaChoice H5216-421 (PPO),GA,11260,0.00,450.00,0,N
26aab0cd-6aba-3e1b-ac5b-05c8867e762c,Humana,PRIVATE,H5216,421,000,421,000,421,000,00025456,HUMANA INSURANCE COMPANY,HumanaChoice H5216-421 (PPO),GA,11270,0.00,450.00,0,N
26aab0cd-6aba-3e1b-ac5b-05c8867e762c,Humana,PRIVATE,H5216,421,000,421,000,421,000,00025456,HUMANA INSURANCE COMPANY,HumanaChoice H5216-421 (PPO),GA,11280,0.00,450.00,0,N
26aab0cd-6aba-3e1b-ac5b-05c8867e762c,Humana,PRIVATE,H5216,421,000,421,000,421,000,00025456,HUMANA INSURANCE COMPANY,HumanaChoice H5216-421 (PPO),GA,11281,0.00,450.00,0,N
26aab0cd-6aba-3e1b-ac5b-05c8867e762c,Humana,PRIVATE,H5216,421,000,421,000,421,000,00025456,HUMANA INSURANCE COMPANY,HumanaChoice H5216-421 (PPO),GA,11290,0.00,450.00,0,N
26aab0cd-6aba-3e1b-ac5b-05c8867e762c,Humana,PRIVATE,H5216,421,000,421,000,421,000,00025456,HUMANA INSURANCE COMPANY,HumanaChoice H5216-421 (PPO),GA,11291,0.00,450.00,0,N
26aab0cd-6aba-3e1b-ac5b-05c8867e762c,Humana,PRIVATE,H5216,421,000,421,000,421,000,00025456,HUMANA INSURANCE COMPANY,HumanaChoice H5216-421 (PPO),GA,11300,0.00,450.00,0,N
26aab0cd-6aba-3e1b-ac5b-05c8867e762c,Humana,PRIVATE,H5216,421,000,421,000,421,000,00025456,HUMANA INSURANCE COMPANY,HumanaChoice H5216-421 (PPO),GA,11310,0.00,450.00,0,N
26aab0cd-6aba-3e1b-ac5b-05c8867e762c,Humana,PRIVATE,H5216,421,000,421,000,421,000,00025456,HUMANA INSURANCE COMPANY,HumanaChoice H5216-421 (PPO),GA,11311,0.00,450.00,0,N
26aab0cd-6aba-3e1b-ac5b-05c8867e762c,Humana,PRIVATE,H5216,421,000,421,000,421,000,00025456,HUMANA INSURANCE COMPANY,HumanaChoice H5216-421 (PPO),GA,11320,0.00,450.00,0,N
26aab0cd-6aba-3e1b-ac5b-05c8867e762c,Humana,PRIVATE,H5216,421,000,421,000,421,000,00025456,HUMANA INSURANCE COMPANY,HumanaChoice H5216-421 (PPO),GA,11330,0.00,450.00,0,N
26aab0cd-6aba-3e1b-ac5b-05c8867e762c,Humana,PRIVATE,H5216,421,000,421,000,421,000,00025456,HUMANA INSURANCE COMPANY,HumanaChoice H5216-421 (PPO),GA,11340,0.00,450.00,0,N
26aab0cd-6aba-3e1b-ac5b-05c8867e762c,Humana,PRIVATE,H5216,421,000,421,000,421,000,00025456,HUMANA INSURANCE COMPANY,HumanaChoice H5216-421 (PPO),GA,11341,0.00,450.00,0,N
26aab0cd-6aba-3e1b-ac5b-05c8867e762c,Humana,PRIVATE,H5216,421,000,421,000,421,000,00025456,HUMANA INSURANCE COMPANY,HumanaChoice H5216-421 (PPO),GA,11350,0.00,450.00,0,N
26aab0cd-6aba-3e1b-ac5b-05c8867e762c,Humana,PRIVATE,H5216,421,000,421,000,421,000,00025456,HUMANA INSURANCE COMPANY,HumanaChoice H5216-421 (PPO),GA,11360,0.00,450.00,0,N
26aab0cd-6aba-3e1b-ac5b-05c8867e762c,Humana,PRIVATE,H5216,421,000,421,000,421,000,00025456,HUMANA INSURANCE COMPANY,HumanaChoice H5216-421 (PPO),GA,11370,0.00,450.00,0,N
26aab0cd-6aba-3e1b-ac5b-05c8867e762c,Humana,PRIVATE,H5216,421,000,421,000,421,000,00025456,HUMANA INSURANCE COMPANY,HumanaChoice H5216-421 (PPO),GA,11380,0.00,450.00,0,N
26aab0cd-6aba-3e1b-ac5b-05c8867e762c,Humana,PRIVATE,H5216,421,000,421,000,421,000,00025456,HUMANA INSURANCE COMPANY,HumanaChoice H5216-421 (PPO),GA,11381,0.00,450.00,0,N
26aab0cd-6aba-3e1b-ac5b-05c8867e762c,Humana,PRIVATE,H5216,421,000,421,000,421,000,00025456,HUMANA INSURANCE COMPANY,HumanaChoice H5216-421 (PPO),GA,11390,0.00,450.00,0,N
26aab0cd-6aba-3e1b-ac5b-05c8867e762c,Humana,PRIVATE,H5216,421,000,421,000,421,000,00025456,HUMANA INSURANCE COMPANY,HumanaChoice H5216-421 (PPO),GA,11400,0.00,450.00,0,N
26aab0cd-6aba-3e1b-ac5b-05c8867e762c,Humana,PRIVATE,H5216,421,000,421,000,421,000,00025456,HUMANA INSURANCE COMPANY,HumanaChoice H5216-421 (PPO),GA,11410,0.00,450.00,0,N
26aab0cd-6aba-3e1b-ac5b-05c8867e762c,Humana,PRIVATE,H5216,421,000,421,000,421,000,00025456,HUMANA INSURANCE COMPANY,HumanaChoice H5216-421 (PPO),GA,11420,0.00,450.00,0,N
26aab0cd-6aba-3e1b-ac5b-05c8867e762c,Humana,PRIVATE,H5216,421,000,421,000,421,000,00025456,HUMANA INSURANCE COMPANY,HumanaChoice H5216-421 (PPO),GA,11421,0.00,450.00,0,N
26aab0cd-6aba-3e1b-ac5b-05c8867e762c,Humana,PRIVATE,H5216,421,000,421,000,421,000,00025456,HUMANA INSURANCE COMPANY,HumanaChoice H5216-421 (PPO),GA,11430,0.00,450.00,0,N
26aab0cd-6aba-3e1b-ac5b-05c8867e762c,Humana,PRIVATE,H5216,421,000,421,000,421,000,00025456,HUMANA INSURANCE COMPANY,HumanaChoice H5216-421 (PPO),GA,11440,0.00,450.00,0,N
26aab0cd-6aba-3e1b-ac5b-05c8867e762c,Humana,PRIVATE,H5216,421,000,421,000,421,000,00025456,HUMANA INSURANCE COMPANY,HumanaChoice H5216-421 (PPO),GA,11441,0.00,450.00,0,N
26aab0cd-6aba-3e1b-ac5b-05c8867e762c,Humana,PRIVATE,H5216,421,000,421,000,421,000,00025456,HUMANA INSURANCE COMPANY,HumanaChoice H5216-421 (PPO),GA,11450,0.00,450.00,0,N
26aab0cd-6aba-3e1b-ac5b-05c8867e762c,Humana,PRIVATE,H5216,421,000,421,000,421,000,00025456,HUMANA INSURANCE COMPANY,HumanaChoice H5216-421 (PPO),GA,11451,0.00,450.00,0,N
26aab0cd-6aba-3e1b-ac5b-05c8867e762c,Humana,PRIVATE,H5216,421,000,421,000,421,000,00025456,HUMANA INSURANCE COMPANY,HumanaChoice H5216-421 (PPO),GA,11460,0.00,450.00,0,N
26aab0cd-6aba-3e1b-ac5b-05c8867e762c,Humana,PRIVATE,H5216,421,000,421,000,421,000,00025456,HUMANA INSURANCE COMPANY,HumanaChoice H5216-421 (PPO),GA,11461,0.00,450.00,0,N
26aab0cd-6aba-3e1b-ac5b-05c8867e762c,Humana,PRIVATE,H5216,421,000,421,000,421,000,00025456,HUMANA INSURANCE COMPANY,HumanaChoice H5216-421 (PPO),GA,11462,0.00,450.00,0,N
26aab0cd-6aba-3e1b-ac5b-05c8867e762c,Humana,PRIVATE,H5216,421,000,421,000,421,000,00025456,HUMANA INSURANCE COMPANY,HumanaChoice H5216-421 (PPO),GA,11470,0.00,450.00,0,N
26aab0cd-6aba-3e1b-ac5b-05c8867e762c,Humana,PRIVATE,H5216,421,000,421,000,421,000,00025456,HUMANA INSURANCE COMPANY,HumanaChoice H5216-421 (PPO),GA,11471,0.00,450.00,0,N
26aab0cd-6aba-3e1b-ac5b-05c8867e762c,Humana,PRIVATE,H5216,421,000,421,000,421,000,00025456,HUMANA INSURANCE COMPANY,HumanaChoice H5216-421 (PPO),GA,11480,0.00,450.00,0,N
26aab0cd-6aba-3e1b-ac5b-05c8867e762c,Humana,PRIVATE,H5216,421,000,421,000,421,000,00025456,HUMANA INSURANCE COMPANY,HumanaChoice H5216-421 (PPO),GA,11490,0.00,450.00,0,N
26aab0cd-6aba-3e1b-ac5b-05c8867e762c,Humana,PRIVATE,H5216,421,000,421,000,421,000,00025456,HUMANA INSURANCE COMPANY,HumanaChoice H5216-421 (PPO),GA,11500,0.00,450.00,0,N
26aab0cd-6aba-3e1b-ac5b-05c8867e762c,Humana,PRIVATE,H5216,421,000,421,000,421,000,00025456,HUMANA INSURANCE COMPANY,HumanaChoice H5216-421 (PPO),GA,11510,0.00,450.00,0,N
26aab0cd-6aba-3e1b-ac5b-05c8867e762c,Humana,PRIVATE,H5216,421,000,421,000,421,000,00025456,HUMANA INSURANCE COMPANY,HumanaChoice H5216-421 (PPO),GA,11520,0.00,450.00,0,N
26aab0cd-6aba-3e1b-ac5b-05c8867e762c,Humana,PRIVATE,H5216,421,000,421,000,421,000,00025456,HUMANA INSURANCE COMPANY,HumanaChoice H5216-421 (PPO),GA,11530,0.00,450.00,0,N
26aab0cd-6aba-3e1b-ac5b-05c8867e762c,Humana,PRIVATE,H5216,421,000,421,000,421,000,00025456,HUMANA INSURANCE COMPANY,HumanaChoice H5216-421 (PPO),GA,11540,0.00,450.00,0,N
26aab0cd-6aba-3e1b-ac5b-05c8867e762c,Humana,PRIVATE,H5216,421,000,421,000,421,000,00025456,HUMANA INSURANCE COMPANY,HumanaChoice H5216-421 (PPO),GA,11550,0.00,450.00,0,N
26aab0cd-6aba-3e1b-ac5b-05c8867e762c,Humana,PRIVATE,H5216,421,000,421,000,421,000,00025456,HUMANA INSURANCE COMPANY,HumanaChoice H5216-421 (PPO),GA,11560,0.00,450.00,0,N
26aab0cd-6aba-3e1b-ac5b-05c8867e762c,Humana,PRIVATE,H5216,421,000,421,000,421,000,00025456,HUMANA INSURANCE COMPANY,HumanaChoice H5216-421 (PPO),GA,11570,0.00,450.00,0,N
